county,county_name,site,year,aadt
03,Collier,0015,1997,32500
03,Collier,0015,1998,32000
03,Collier,0015,1999,33000
03,Collier,0015,2000,35000
03,Collier,0015,2001,35500
03,Collier,0015,2002,31500
03,Collier,0015,2003,36500
03,Collier,0015,2004,36500
03,Collier,0015,2005,40000
03,Collier,0015,2006,42000
03,Collier,0015,2007,42000
03,Collier,0015,2008,37500
03,Collier,0015,2009,36000
03,Collier,0015,2010,35000
03,Collier,0015,2011,35000
03,Collier,0015,2012,34500
03,Collier,0015,2013,34500
03,Collier,0015,2014,35500
03,Collier,0015,2015,40500
03,Collier,0015,2016,42000
03,Collier,0015,2017,40500
03,Collier,0015,2018,38500
03,Collier,0015,2019,42000
03,Collier,0015,2020,39000
03,Collier,0015,2021,43500
03,Collier,0015,2022,45000
03,Collier,0015,2023,47000
03,Collier,0015,2024,47000
03,Collier,0015,2025,50000
12,Lee,0016,1970,4588
12,Lee,0016,1971,5002
12,Lee,0016,1972,5133
12,Lee,0016,1973,5430
12,Lee,0016,1974,5923
12,Lee,0016,1975,5711
12,Lee,0016,1976,6706
12,Lee,0016,1977,6686
12,Lee,0016,1978,6832
12,Lee,0017,1970,3060
03,Collier,0017,1970,10260
12,Lee,0017,1971,3774
03,Collier,0017,1971,9998
12,Lee,0017,1972,3450
03,Collier,0017,1972,12375
12,Lee,0017,1973,4314
03,Collier,0017,1973,17226
12,Lee,0017,1974,6396
03,Collier,0017,1974,20124
12,Lee,0017,1975,6748
03,Collier,0017,1975,16839
12,Lee,0017,1976,6120
03,Collier,0017,1976,15028
12,Lee,0017,1977,6416
03,Collier,0017,1977,16821
12,Lee,0017,1978,6563
03,Collier,0017,1978,21206
12,Lee,0017,1979,6841
03,Collier,0017,1979,26161
12,Lee,0017,1980,6560
03,Collier,0017,1980,26553
03,Collier,0017,1981,29173
12,Lee,0017,1982,11779
03,Collier,0017,1982,28323
12,Lee,0017,1983,13801
03,Collier,0017,1983,27259
12,Lee,0017,1984,14866
03,Collier,0017,1984,28294
12,Lee,0017,1985,15609
03,Collier,0017,1985,29500
12,Lee,0017,1986,15151
03,Collier,0017,1986,34250
12,Lee,0017,1987,13932
03,Collier,0017,1987,31732
12,Lee,0017,1988,15083
03,Collier,0017,1988,31366
12,Lee,0017,1989,14532
03,Collier,0017,1989,31694
12,Lee,0017,1990,19190
03,Collier,0017,1990,34931
12,Lee,0017,1991,23266
03,Collier,0017,1991,36779
12,Lee,0017,1992,26000
03,Collier,0017,1992,38000
12,Lee,0017,1993,24000
03,Collier,0017,1993,38000
12,Lee,0017,1994,24000
03,Collier,0017,1994,35500
12,Lee,0017,1995,24500
03,Collier,0017,1995,36000
12,Lee,0017,1996,24000
03,Collier,0017,1996,42000
12,Lee,0017,1997,23500
03,Collier,0017,1997,44000
12,Lee,0017,1998,25500
03,Collier,0017,1998,40500
12,Lee,0017,1999,24000
03,Collier,0017,1999,40500
12,Lee,0017,2000,28000
03,Collier,0017,2000,39000
12,Lee,0017,2001,26500
03,Collier,0017,2001,39000
12,Lee,0017,2002,28000
03,Collier,0017,2002,45500
12,Lee,0017,2003,27500
03,Collier,0017,2003,44000
12,Lee,0017,2004,26500
03,Collier,0017,2004,48000
12,Lee,0017,2005,30500
03,Collier,0017,2005,47500
03,Collier,0017,2006,48500
12,Lee,0017,2006,26500
12,Lee,0017,2007,32000
03,Collier,0017,2007,45000
12,Lee,0017,2008,29500
03,Collier,0017,2008,46500
12,Lee,0017,2009,27000
03,Collier,0017,2009,45500
03,Collier,0017,2010,43000
12,Lee,0017,2010,26000
03,Collier,0017,2011,42000
12,Lee,0017,2011,25000
12,Lee,0017,2012,25500
03,Collier,0017,2012,41000
03,Collier,0017,2013,41500
12,Lee,0017,2013,26500
12,Lee,0017,2014,27500
03,Collier,0017,2014,41000
12,Lee,0017,2015,32500
03,Collier,0017,2015,43000
03,Collier,0017,2016,41000
12,Lee,0017,2016,36000
03,Collier,0017,2017,40500
12,Lee,0017,2017,32500
12,Lee,0017,2018,35000
03,Collier,0017,2018,40000
03,Collier,0017,2019,43000
12,Lee,0017,2019,36000
12,Lee,0017,2020,36500
03,Collier,0017,2020,35500
12,Lee,0017,2021,35500
03,Collier,0017,2021,42000
12,Lee,0017,2022,40000
03,Collier,0017,2022,42000
12,Lee,0017,2023,43000
03,Collier,0017,2023,43500
12,Lee,0017,2024,42000
03,Collier,0017,2024,43500
03,Collier,0017,2025,43500
12,Lee,0017,2025,35000
12,Lee,0018,1970,642
12,Lee,0018,1971,762
12,Lee,0018,1972,658
12,Lee,0018,1973,748
12,Lee,0018,1974,761
12,Lee,0018,1975,960
03,Collier,0018,1985,23417
03,Collier,0018,1986,25754
03,Collier,0018,1987,24421
03,Collier,0018,1988,25130
03,Collier,0018,1989,25788
03,Collier,0018,1990,30723
03,Collier,0018,1991,32140
03,Collier,0018,1992,35000
03,Collier,0018,1993,37000
03,Collier,0018,1994,35000
03,Collier,0018,1995,42500
03,Collier,0018,1996,44000
03,Collier,0018,1997,45500
03,Collier,0018,1998,46000
03,Collier,0018,1999,45500
03,Collier,0018,2000,45500
03,Collier,0018,2001,45500
03,Collier,0018,2002,55000
03,Collier,0018,2003,53500
03,Collier,0018,2004,52000
03,Collier,0018,2005,58500
03,Collier,0018,2006,61500
03,Collier,0018,2007,61000
03,Collier,0018,2008,60000
03,Collier,0018,2009,57000
03,Collier,0018,2010,59000
03,Collier,0018,2011,53500
03,Collier,0018,2012,51500
03,Collier,0018,2013,53500
03,Collier,0018,2014,53500
03,Collier,0018,2015,56500
03,Collier,0018,2016,61000
03,Collier,0018,2017,56500
03,Collier,0018,2018,52500
03,Collier,0018,2019,61500
03,Collier,0018,2020,49000
03,Collier,0018,2021,59000
03,Collier,0018,2022,64000
03,Collier,0018,2023,63000
03,Collier,0018,2024,62000
03,Collier,0018,2025,62000
12,Lee,0019,1970,14640
12,Lee,0019,1971,15616
12,Lee,0019,1972,17174
12,Lee,0019,1973,18981
12,Lee,0019,1974,19154
12,Lee,0019,1975,16160
12,Lee,0019,1976,18024
12,Lee,0019,1977,18330
12,Lee,0019,1978,19057
12,Lee,0019,1979,19777
12,Lee,0019,1980,19834
12,Lee,0019,1982,20182
12,Lee,0019,1983,17779
12,Lee,0019,1984,18182
12,Lee,0019,1985,18364
03,Collier,0019,1985,18204
12,Lee,0019,1986,21269
03,Collier,0019,1986,22730
12,Lee,0019,1987,21870
03,Collier,0019,1987,21282
12,Lee,0019,1988,22942
03,Collier,0019,1988,21183
12,Lee,0019,1989,21764
03,Collier,0019,1989,20048
12,Lee,0019,1990,21833
12,Lee,0019,1991,20223
12,Lee,0019,1992,20000
12,Lee,0019,1993,21000
12,Lee,0019,1994,17500
12,Lee,0019,1995,25000
12,Lee,0019,1996,29000
12,Lee,0019,1997,31500
12,Lee,0019,1998,31000
12,Lee,0019,1999,32500
12,Lee,0019,2000,30500
12,Lee,0019,2001,31000
12,Lee,0019,2002,32500
12,Lee,0019,2003,32500
12,Lee,0019,2004,35500
12,Lee,0019,2005,38000
12,Lee,0019,2006,42500
12,Lee,0019,2007,33000
12,Lee,0019,2008,29000
12,Lee,0019,2009,30000
12,Lee,0019,2010,29500
12,Lee,0019,2011,28500
12,Lee,0019,2012,29500
12,Lee,0019,2013,32000
12,Lee,0020,1970,6463
12,Lee,0020,1971,6908
12,Lee,0020,1972,7612
12,Lee,0020,1973,8464
12,Lee,0020,1974,9716
12,Lee,0020,1975,10609
12,Lee,0020,1976,10994
12,Lee,0020,1977,10752
12,Lee,0020,1978,11029
12,Lee,0020,1979,11256
12,Lee,0020,1980,11152
12,Lee,0020,1983,10566
12,Lee,0020,1984,10940
12,Lee,0020,1985,11349
03,Collier,0020,1985,21932
12,Lee,0020,1986,11706
03,Collier,0020,1986,27039
12,Lee,0020,1987,9839
03,Collier,0020,1987,23693
12,Lee,0020,1988,10009
03,Collier,0020,1988,26389
12,Lee,0020,1989,9328
03,Collier,0020,1989,27203
12,Lee,0020,1990,13011
03,Collier,0020,1990,31744
12,Lee,0020,1991,13888
03,Collier,0020,1991,30788
12,Lee,0020,1992,14500
03,Collier,0020,1992,31000
12,Lee,0020,1993,14000
03,Collier,0020,1993,33000
12,Lee,0020,1994,14500
03,Collier,0020,1994,33500
12,Lee,0020,1995,14000
03,Collier,0020,1995,33500
12,Lee,0020,1996,17000
12,Lee,0020,1997,18600
12,Lee,0020,1998,15500
12,Lee,0020,1999,14000
12,Lee,0020,2000,13500
12,Lee,0020,2001,15800
12,Lee,0020,2002,14600
12,Lee,0020,2003,17900
12,Lee,0020,2004,17700
12,Lee,0020,2005,14700
12,Lee,0020,2006,16000
12,Lee,0020,2007,16000
12,Lee,0020,2008,14500
12,Lee,0020,2009,15400
12,Lee,0020,2010,16100
12,Lee,0020,2011,16500
12,Lee,0020,2012,14400
12,Lee,0020,2013,14400
12,Lee,0020,2014,14400
12,Lee,0020,2015,17600
12,Lee,0020,2016,18300
12,Lee,0020,2017,16200
12,Lee,0020,2018,16000
12,Lee,0020,2019,15500
12,Lee,0020,2020,14500
12,Lee,0020,2021,15100
12,Lee,0020,2022,15100
12,Lee,0020,2023,14500
12,Lee,0020,2024,14300
12,Lee,0020,2025,14500
12,Lee,0021,1970,4449
12,Lee,0021,1971,4166
12,Lee,0021,1972,4546
12,Lee,0021,1973,4922
12,Lee,0021,1974,4963
12,Lee,0021,1975,4348
12,Lee,0021,1976,4934
12,Lee,0021,1977,5145
12,Lee,0021,1978,5264
12,Lee,0021,1979,5397
12,Lee,0021,1980,5379
12,Lee,0021,1982,9271
12,Lee,0021,1983,10372
12,Lee,0021,1985,11435
03,Collier,0021,1985,20653
12,Lee,0021,1986,11982
03,Collier,0021,1986,24826
12,Lee,0021,1987,14172
03,Collier,0021,1987,23651
12,Lee,0021,1988,15639
03,Collier,0021,1988,26267
12,Lee,0021,1989,13834
03,Collier,0021,1989,26904
12,Lee,0021,1990,8388
03,Collier,0021,1990,28660
12,Lee,0021,1991,8026
03,Collier,0021,1991,27409
12,Lee,0021,1992,9200
03,Collier,0021,1992,28000
12,Lee,0021,1993,10000
03,Collier,0021,1993,30000
12,Lee,0021,1994,9300
03,Collier,0021,1994,31500
12,Lee,0021,1995,8900
03,Collier,0021,1995,32000
12,Lee,0021,1996,10100
12,Lee,0021,1997,10200
12,Lee,0021,1998,11700
12,Lee,0021,1999,12000
12,Lee,0021,2000,12200
12,Lee,0021,2001,11900
12,Lee,0021,2002,13500
12,Lee,0021,2003,14500
12,Lee,0021,2004,21500
12,Lee,0021,2005,21000
12,Lee,0021,2006,24000
12,Lee,0021,2007,22000
12,Lee,0021,2008,18500
12,Lee,0021,2009,20500
12,Lee,0021,2010,20500
12,Lee,0021,2011,20500
12,Lee,0021,2012,23500
12,Lee,0021,2013,24500
12,Lee,0021,2014,25500
12,Lee,0021,2015,28000
12,Lee,0021,2016,31000
12,Lee,0021,2017,32000
12,Lee,0021,2018,32500
12,Lee,0021,2019,30000
12,Lee,0021,2020,34500
12,Lee,0021,2021,38500
12,Lee,0021,2022,38500
12,Lee,0021,2023,47500
12,Lee,0021,2024,51500
12,Lee,0021,2025,51500
12,Lee,0022,1970,1558
12,Lee,0022,1971,1923
12,Lee,0022,1972,2423
12,Lee,0022,1973,3010
12,Lee,0022,1974,3180
12,Lee,0022,1975,3833
12,Lee,0022,1976,3599
12,Lee,0022,1977,3687
12,Lee,0022,1978,3812
12,Lee,0022,1979,3858
12,Lee,0022,1980,3912
12,Lee,0022,1982,8276
12,Lee,0022,1983,8570
12,Lee,0022,1984,8915
12,Lee,0022,1985,10163
03,Collier,0022,1985,5569
12,Lee,0022,1986,10895
03,Collier,0022,1986,5605
12,Lee,0022,1987,10278
03,Collier,0022,1987,6677
12,Lee,0022,1988,10612
12,Lee,0022,1989,9300
12,Lee,0022,1990,10124
12,Lee,0022,1991,8562
12,Lee,0022,1992,8800
12,Lee,0022,1993,9400
12,Lee,0022,1994,8000
12,Lee,0022,1995,8300
12,Lee,0022,1996,8600
12,Lee,0022,1997,9700
12,Lee,0022,1998,7800
12,Lee,0022,1999,8100
12,Lee,0022,2000,9500
12,Lee,0022,2001,9700
03,Collier,0022,2001,2300
12,Lee,0022,2002,11400
03,Collier,0022,2002,3000
12,Lee,0022,2003,10700
03,Collier,0022,2003,2300
12,Lee,0022,2004,12200
03,Collier,0022,2004,2600
12,Lee,0022,2005,12600
03,Collier,0022,2005,2800
03,Collier,0022,2006,2800
12,Lee,0022,2006,11800
12,Lee,0022,2007,11800
03,Collier,0022,2007,2200
12,Lee,0022,2008,10400
03,Collier,0022,2008,1800
12,Lee,0022,2009,9900
03,Collier,0022,2009,1600
03,Collier,0022,2010,1350
12,Lee,0022,2010,9800
03,Collier,0022,2011,1350
12,Lee,0022,2011,9800
12,Lee,0022,2012,10200
03,Collier,0022,2012,1350
03,Collier,0022,2013,1850
12,Lee,0022,2013,9800
12,Lee,0022,2014,10000
03,Collier,0022,2014,1850
12,Lee,0022,2015,11500
03,Collier,0022,2015,2200
03,Collier,0022,2016,2200
12,Lee,0022,2016,12300
03,Collier,0022,2017,2200
12,Lee,0022,2017,12000
12,Lee,0022,2018,12900
03,Collier,0022,2018,1850
03,Collier,0022,2019,2000
12,Lee,0022,2019,14600
12,Lee,0022,2020,14300
03,Collier,0022,2020,1750
12,Lee,0022,2021,16400
03,Collier,0022,2021,2300
12,Lee,0022,2022,17300
03,Collier,0022,2022,2300
12,Lee,0022,2023,17400
03,Collier,0022,2023,2500
12,Lee,0022,2024,19100
03,Collier,0022,2024,2300
03,Collier,0022,2025,2300
12,Lee,0022,2025,21000
12,Lee,0023,1970,14579
12,Lee,0023,1971,15177
12,Lee,0023,1972,16886
12,Lee,0023,1973,17844
12,Lee,0023,1974,17770
12,Lee,0023,1975,17793
12,Lee,0023,1976,17213
12,Lee,0023,1977,17147
12,Lee,0023,1978,17086
12,Lee,0023,1979,17280
12,Lee,0023,1980,17089
12,Lee,0023,1982,21464
12,Lee,0023,1983,17548
12,Lee,0023,1985,19347
03,Collier,0023,1985,26819
12,Lee,0023,1986,19146
03,Collier,0023,1986,33273
12,Lee,0023,1987,18289
03,Collier,0023,1987,33663
12,Lee,0023,1988,19838
03,Collier,0023,1988,35923
12,Lee,0023,1989,19050
03,Collier,0023,1989,35925
12,Lee,0023,1990,13213
03,Collier,0023,1990,43225
12,Lee,0023,1991,11832
03,Collier,0023,1991,43244
12,Lee,0023,1992,17500
03,Collier,0023,1992,45500
12,Lee,0023,1993,13500
03,Collier,0023,1993,47000
12,Lee,0023,1994,13500
03,Collier,0023,1994,51000
12,Lee,0023,1995,13000
03,Collier,0023,1995,49000
12,Lee,0023,1996,9000
12,Lee,0023,1997,9700
12,Lee,0023,1998,9500
12,Lee,0023,1999,15000
12,Lee,0023,2000,17000
12,Lee,0023,2001,17000
03,Collier,0023,2001,46000
12,Lee,0023,2002,8600
03,Collier,0023,2002,49500
12,Lee,0023,2003,10500
03,Collier,0023,2003,47500
12,Lee,0023,2004,6700
03,Collier,0023,2004,51000
12,Lee,0023,2005,9500
03,Collier,0023,2005,39000
03,Collier,0023,2006,41000
12,Lee,0023,2006,9700
12,Lee,0023,2007,10500
03,Collier,0023,2007,43000
12,Lee,0023,2008,6500
03,Collier,0023,2008,42500
12,Lee,0023,2009,6000
03,Collier,0023,2009,40500
03,Collier,0023,2010,39500
12,Lee,0023,2010,6500
03,Collier,0023,2011,39500
12,Lee,0023,2011,6500
12,Lee,0023,2012,7100
03,Collier,0023,2012,38500
03,Collier,0023,2013,44000
12,Lee,0023,2013,7200
12,Lee,0023,2014,7600
03,Collier,0023,2014,45000
12,Lee,0023,2015,7900
03,Collier,0023,2015,47500
03,Collier,0023,2016,48500
12,Lee,0023,2016,8200
03,Collier,0023,2017,42500
12,Lee,0023,2017,8100
12,Lee,0023,2018,8300
03,Collier,0023,2018,44000
03,Collier,0023,2019,48500
12,Lee,0023,2019,8100
12,Lee,0023,2020,8200
03,Collier,0023,2020,40000
12,Lee,0023,2021,8100
03,Collier,0023,2021,50000
12,Lee,0023,2022,8100
03,Collier,0023,2022,47500
12,Lee,0023,2023,8300
03,Collier,0023,2023,51500
12,Lee,0023,2024,10000
03,Collier,0023,2024,53500
03,Collier,0023,2025,52500
12,Lee,0023,2025,10000
03,Collier,0024,1985,16225
03,Collier,0024,1986,19622
03,Collier,0024,1987,21314
03,Collier,0024,1988,23338
03,Collier,0024,1989,22338
03,Collier,0024,1990,32279
03,Collier,0024,1991,31840
03,Collier,0024,1992,34500
03,Collier,0024,1993,35500
03,Collier,0024,1994,39500
03,Collier,0024,1995,38500
03,Collier,0024,2001,57000
03,Collier,0024,2002,56500
03,Collier,0024,2003,46000
03,Collier,0024,2004,44500
03,Collier,0024,2005,44500
03,Collier,0024,2006,37500
03,Collier,0024,2007,34000
03,Collier,0024,2008,35000
03,Collier,0024,2009,36000
03,Collier,0024,2010,35000
03,Collier,0024,2011,35000
03,Collier,0024,2012,35000
03,Collier,0024,2013,35000
03,Collier,0024,2014,37000
03,Collier,0024,2015,39000
03,Collier,0024,2016,39500
03,Collier,0024,2017,36500
03,Collier,0024,2018,37500
03,Collier,0024,2019,38500
03,Collier,0024,2020,35500
03,Collier,0024,2021,41500
03,Collier,0024,2022,39000
03,Collier,0024,2023,42000
03,Collier,0024,2024,40500
03,Collier,0024,2025,40500
12,Lee,0025,1970,11095
12,Lee,0025,1971,11647
12,Lee,0025,1972,12508
12,Lee,0025,1973,14476
12,Lee,0025,1974,12640
12,Lee,0025,1975,12796
12,Lee,0025,1976,14988
12,Lee,0025,1977,17370
12,Lee,0025,1978,18248
12,Lee,0025,1979,18950
12,Lee,0025,1980,19600
12,Lee,0025,1981,22418
12,Lee,0025,1982,23560
12,Lee,0025,1983,23553
12,Lee,0025,1985,25967
03,Collier,0025,1985,10045
12,Lee,0025,1986,37256
03,Collier,0025,1986,12452
12,Lee,0025,1987,46810
03,Collier,0025,1987,12475
12,Lee,0025,1988,44238
12,Lee,0025,1989,42268
12,Lee,0025,1991,51973
12,Lee,0025,1992,51000
12,Lee,0025,1993,52000
12,Lee,0025,1994,52500
12,Lee,0025,1995,53000
12,Lee,0025,1996,53500
12,Lee,0025,1997,56500
12,Lee,0025,1998,61500
12,Lee,0025,1999,67500
12,Lee,0025,2000,54000
12,Lee,0025,2001,64000
12,Lee,0025,2002,61000
12,Lee,0025,2003,67000
12,Lee,0025,2004,70000
12,Lee,0025,2005,70500
12,Lee,0025,2006,69000
12,Lee,0025,2007,71500
12,Lee,0025,2008,73000
12,Lee,0025,2009,68500
12,Lee,0025,2010,70500
12,Lee,0025,2011,72000
12,Lee,0025,2012,70000
12,Lee,0025,2013,57500
12,Lee,0025,2014,57500
12,Lee,0025,2015,60500
12,Lee,0025,2016,65500
12,Lee,0025,2017,59500
12,Lee,0025,2018,59500
12,Lee,0025,2019,62500
12,Lee,0025,2020,50000
12,Lee,0025,2021,65500
12,Lee,0025,2022,71000
12,Lee,0025,2023,70500
12,Lee,0025,2024,69500
12,Lee,0025,2025,70500
12,Lee,0026,1970,2893
12,Lee,0026,1971,2923
12,Lee,0026,1972,3175
12,Lee,0026,1973,4164
12,Lee,0026,1974,4933
12,Lee,0026,1975,6456
03,Collier,0026,1985,5369
03,Collier,0026,1986,5738
03,Collier,0026,1987,5532
12,Lee,0027,1970,1048
03,Collier,0027,1970,226
12,Lee,0027,1971,1391
03,Collier,0027,1971,174
12,Lee,0027,1972,1275
03,Collier,0027,1972,103
12,Lee,0027,1973,1657
12,Lee,0027,1974,2196
12,Lee,0027,1975,1570
03,Collier,0027,1977,308
03,Collier,0027,1985,603
03,Collier,0027,1986,857
03,Collier,0027,1987,991
12,Lee,0027,2008,13400
12,Lee,0027,2009,13400
12,Lee,0027,2010,13400
12,Lee,0027,2011,9700
12,Lee,0027,2012,9700
12,Lee,0027,2013,9900
12,Lee,0027,2014,12600
12,Lee,0027,2015,13200
12,Lee,0027,2016,13600
12,Lee,0027,2017,14000
12,Lee,0027,2018,11300
12,Lee,0027,2019,12000
12,Lee,0027,2020,12000
12,Lee,0027,2021,12500
12,Lee,0027,2022,13000
12,Lee,0027,2023,9600
12,Lee,0027,2024,10000
12,Lee,0027,2025,10400
12,Lee,0028,1970,2281
12,Lee,0028,1971,2538
12,Lee,0028,1972,3797
12,Lee,0028,1973,4976
12,Lee,0028,1974,5805
12,Lee,0028,1975,6178
03,Collier,0028,1987,3712
03,Collier,0028,1988,4038
03,Collier,0028,1989,3625
03,Collier,0028,1991,7278
03,Collier,0028,1992,7500
03,Collier,0028,1993,10300
03,Collier,0028,1994,8400
03,Collier,0028,1995,9000
03,Collier,0028,1996,10000
03,Collier,0028,1997,10800
03,Collier,0028,1998,11800
03,Collier,0028,1999,12800
03,Collier,0028,2000,12600
03,Collier,0028,2001,13800
12,Lee,0029,1970,239
12,Lee,0029,1971,298
12,Lee,0029,1972,217
12,Lee,0029,1973,288
12,Lee,0029,1974,274
12,Lee,0029,1975,252
03,Collier,0029,1976,8160
03,Collier,0029,1977,8233
03,Collier,0029,1985,11467
03,Collier,0029,1986,14085
03,Collier,0029,1987,12762
03,Collier,0029,1988,12023
03,Collier,0029,1989,10952
03,Collier,0029,1991,11892
03,Collier,0029,1992,15300
03,Collier,0029,1993,10800
03,Collier,0029,1994,12900
03,Collier,0029,1995,11800
03,Collier,0029,1996,11900
03,Collier,0029,1997,16800
03,Collier,0029,1998,14100
03,Collier,0029,1999,13900
03,Collier,0029,2000,12800
03,Collier,0029,2001,13000
03,Collier,0029,2002,13700
03,Collier,0029,2003,12800
03,Collier,0029,2004,12500
03,Collier,0029,2005,13600
03,Collier,0029,2006,14300
03,Collier,0029,2007,12500
12,Lee,0029,2008,13100
03,Collier,0029,2008,13300
12,Lee,0029,2009,13300
03,Collier,0029,2009,11900
03,Collier,0029,2010,10800
12,Lee,0029,2010,13500
03,Collier,0029,2011,11000
12,Lee,0029,2011,13600
12,Lee,0029,2012,13400
03,Collier,0029,2012,12600
03,Collier,0029,2013,14200
12,Lee,0029,2013,13400
12,Lee,0029,2014,13100
03,Collier,0029,2014,14600
12,Lee,0029,2015,13900
03,Collier,0029,2015,14200
03,Collier,0029,2016,16000
12,Lee,0029,2016,14700
03,Collier,0029,2017,17800
12,Lee,0029,2017,15500
12,Lee,0029,2018,15000
03,Collier,0029,2018,16100
03,Collier,0029,2019,17000
12,Lee,0029,2019,15500
12,Lee,0029,2020,15000
03,Collier,0029,2020,15700
12,Lee,0029,2021,16000
03,Collier,0029,2021,19200
12,Lee,0029,2022,16500
03,Collier,0029,2022,17400
12,Lee,0029,2023,24500
03,Collier,0029,2023,18900
12,Lee,0029,2024,25500
03,Collier,0029,2024,19900
03,Collier,0029,2025,22000
12,Lee,0029,2025,26500
12,Lee,0030,1970,2474
12,Lee,0030,1971,2822
12,Lee,0030,1972,3407
12,Lee,0030,1973,4248
12,Lee,0030,1974,5094
12,Lee,0030,1975,5609
12,Lee,0030,1976,5592
12,Lee,0030,1977,5862
12,Lee,0030,1978,6003
12,Lee,0030,1979,6260
12,Lee,0030,1980,6051
12,Lee,0030,1983,3730
12,Lee,0030,1984,4065
12,Lee,0030,1985,3922
03,Collier,0030,1985,6794
12,Lee,0030,1986,4534
03,Collier,0030,1986,8113
12,Lee,0030,1987,5088
03,Collier,0030,1987,9502
12,Lee,0030,1988,5235
12,Lee,0030,1989,4979
12,Lee,0030,1990,4026
12,Lee,0030,1991,5277
12,Lee,0030,1992,6200
12,Lee,0030,1993,6500
12,Lee,0030,1994,6700
12,Lee,0030,1995,5700
12,Lee,0030,1996,5800
12,Lee,0030,1997,6700
12,Lee,0030,1998,7300
12,Lee,0030,1999,7100
12,Lee,0030,2000,6700
12,Lee,0030,2001,7800
12,Lee,0030,2002,8200
12,Lee,0030,2003,9400
12,Lee,0030,2004,9800
12,Lee,0030,2005,10500
12,Lee,0030,2006,12500
12,Lee,0030,2007,8700
12,Lee,0030,2008,8500
12,Lee,0030,2009,7800
12,Lee,0030,2010,8500
12,Lee,0030,2011,8500
12,Lee,0030,2012,8700
12,Lee,0030,2013,8500
12,Lee,0030,2014,8700
12,Lee,0030,2015,10100
12,Lee,0030,2016,11100
12,Lee,0030,2017,11200
12,Lee,0030,2018,11500
12,Lee,0030,2019,13500
12,Lee,0030,2020,13800
12,Lee,0030,2021,15900
12,Lee,0030,2022,16600
12,Lee,0030,2023,18900
12,Lee,0030,2024,20900
12,Lee,0030,2025,22000
12,Lee,0031,1970,17316
12,Lee,0031,1971,17505
12,Lee,0031,1972,20099
12,Lee,0031,1973,22916
12,Lee,0031,1974,27245
12,Lee,0031,1975,22967
12,Lee,0031,1976,27494
12,Lee,0031,1977,30774
12,Lee,0031,1978,31229
12,Lee,0031,1979,29855
12,Lee,0031,1980,31843
12,Lee,0031,1982,38455
12,Lee,0031,1983,45269
12,Lee,0031,1984,43709
12,Lee,0031,1985,45843
03,Collier,0031,1985,859
12,Lee,0031,1986,50393
03,Collier,0031,1986,752
12,Lee,0031,1987,52180
03,Collier,0031,1987,564
12,Lee,0031,1988,54015
03,Collier,0031,1988,531
12,Lee,0031,1989,51270
03,Collier,0031,1989,540
12,Lee,0031,1990,53635
12,Lee,0031,1991,46840
03,Collier,0031,1991,760
12,Lee,0031,1992,52500
03,Collier,0031,1992,850
12,Lee,0031,1993,52000
03,Collier,0031,1993,850
12,Lee,0031,1994,56000
03,Collier,0031,1994,700
12,Lee,0031,1995,53500
03,Collier,0031,1995,900
12,Lee,0031,1996,52000
03,Collier,0031,1996,850
12,Lee,0031,1997,50000
03,Collier,0031,1997,650
12,Lee,0031,1998,42500
03,Collier,0031,1998,750
12,Lee,0031,1999,42000
03,Collier,0031,1999,650
12,Lee,0031,2000,43500
03,Collier,0031,2000,850
12,Lee,0031,2001,45500
03,Collier,0031,2001,950
12,Lee,0031,2002,46500
03,Collier,0031,2002,1200
12,Lee,0031,2003,48500
03,Collier,0031,2003,1150
12,Lee,0031,2004,51000
03,Collier,0031,2004,1300
12,Lee,0031,2005,52000
03,Collier,0031,2005,1150
03,Collier,0031,2006,1100
12,Lee,0031,2006,55000
12,Lee,0031,2007,46000
03,Collier,0031,2007,1250
12,Lee,0031,2008,48000
03,Collier,0031,2008,1450
12,Lee,0031,2009,43000
03,Collier,0031,2009,1050
03,Collier,0031,2010,1000
12,Lee,0031,2010,47500
03,Collier,0031,2011,1000
12,Lee,0031,2011,47500
12,Lee,0031,2012,48500
03,Collier,0031,2012,850
03,Collier,0031,2013,1050
12,Lee,0031,2013,47500
12,Lee,0031,2014,45500
03,Collier,0031,2014,1050
03,Collier,0031,2015,1550
03,Collier,0031,2016,1450
03,Collier,0031,2017,1700
03,Collier,0031,2018,1350
03,Collier,0031,2019,1350
03,Collier,0031,2020,1350
03,Collier,0031,2021,1450
03,Collier,0031,2022,1500
03,Collier,0031,2023,1600
12,Lee,0032,1970,2097
12,Lee,0032,1971,2079
12,Lee,0032,1972,2343
12,Lee,0032,1973,2559
12,Lee,0032,1974,2619
